start_id,end_id,type,source_id
333,4,WORSENED_BY,404
97,333,TREATED_BY,405
65,3,ALLEVIATES,407
65,4,ALLEVIATES,407
65,25,ALLEVIATES,407
101,77,RELATED_TO,408
23,101,RELATED_TO,408
65,209,ALLEVIATES,409
65,6,ALLEVIATES,409
158,7,HELPED_BY,574
97,3,TREATED_BY,574
97,10,TREATED_BY,574
31,7,HELPED_BY,577
97,333,TREATED_BY,577
14,6,TREATED_BY,578
14,333,TREATED_BY,578
65,333,MANAGED_BY,579
335,32,TREATED_BY,579
335,10,TREATED_BY,579
17,10,HELPED_BY,580
287,10,TREATED_BY,580
287,9,TREATED_BY,580
65,329,ALLEVIATES,581
196,329,RELATED_TO,581
97,336,TARGETS,582
120,329,ALLEVIATES,583
65,10,ALLEVIATES,583
65,13,ALLEVIATES,583
336,329,TRIGGERED_BY,583
336,10,TRIGGERED_BY,583
336,13,TRIGGERED_BY,583
23,329,ALLEVIATES,584
8,329,TARGETS,584
77,329,ALLEVIATES,584
8,10,TARGETS,586
23,10,ALLEVIATES,586
337,10,ALLEVIATES,586
337,329,ALLEVIATES,586
333,10,TRIGGERED_BY,589
196,10,TRIGGERED_BY,589
333,196,RELATED_TO,589
3,9,RELATED_TO,590
20,3,TRIGGERED_BY,701
20,6,TRIGGERED_BY,701
20,328,TRIGGERED_BY,701
14,6,TARGETS,701
14,328,TARGETS,701
203,6,HELPED_BY,701
203,328,HELPED_BY,701
333,181,WORSENED_BY,702
333,13,WORSENED_BY,702
333,329,WORSENED_BY,702
333,19,WORSENED_BY,703
65,19,MANAGED_BY,703
203,331,HELPED_BY,704
8,331,TARGETS,704
8,330,TARGETS,704
8,10,TARGETS,704
329,93,WORSENED_BY,706
10,29,WORSENED_BY,707
333,27,WORSENED_BY,709
333,72,WORSENED_BY,709
333,3,WORSENED_BY,709
65,333,MANAGED_BY,709
18,332,TREATED_BY,711
23,332,HELPED_BY,711
20,3,TRIGGERED_BY,712
20,122,TRIGGERED_BY,712
20,93,TRIGGERED_BY,712
120,122,ALLEVIATES,712
65,93,ALLEVIATES,712
108,13,TREATED_BY,713
82,13,ALLEVIATES,713
120,13,ALLEVIATES,713
65,13,ALLEVIATES,713
333,330,WORSENED_BY,714
334,330,TREATED_BY,714
17,330,ALLEVIATES,714
65,330,ALLEVIATES,714
23,75,ALLEVIATES,715
92,122,ALLEVIATES,715
9,155,WORSENED_BY,715
20,6,TRIGGERED_BY,716
20,4,TRIGGERED_BY,716
100,3,TREATED_BY,716
31,4,ALLEVIATES,716
20,102,TRIGGERED_BY,717
20,29,TRIGGERED_BY,717
20,10,TRIGGERED_BY,719
20,47,TRIGGERED_BY,719
335,3,ALLEVIATES,719
15,10,TREATED_BY,719
31,3,ALLEVIATES,720
14,3,TREATED_BY,720
71,19,TRIGGERED_BY,721
71,10,TRIGGERED_BY,721
71,13,TRIGGERED_BY,721
71,328,TRIGGERED_BY,721
65,19,MANAGED_BY,721
92,19,HELPED_BY,721
77,19,HELPED_BY,721
14,19,TREATED_BY,721
97,19,TREATED_BY,721
333,9,TRIGGERED_BY,723
333,10,TRIGGERED_BY,723
23,9,HELPED_BY,723
337,9,HELPED_BY,723
23,10,HELPED_BY,723
337,10,HELPED_BY,723
14,333,TREATED_BY,723
333,26,TRIGGERED_BY,724
333,329,TRIGGERED_BY,724
23,26,HELPED_BY,724
337,26,HELPED_BY,724
23,329,HELPED_BY,724
337,329,HELPED_BY,724
20,3,TRIGGERED_BY,725
23,3,HELPED_BY,725
14,3,TREATED_BY,725
336,7,TRIGGERED_BY,728
336,10,TRIGGERED_BY,728
336,13,TRIGGERED_BY,728
14,7,TREATED_BY,728
14,10,TREATED_BY,728
14,13,TREATED_BY,728
9,22,TRIGGERED_BY,729
122,22,TRIGGERED_BY,729
93,22,TRIGGERED_BY,729
23,122,HELPED_BY,730
337,122,HELPED_BY,730
23,6,HELPED_BY,730
337,6,HELPED_BY,730
14,122,TREATED_BY,730
14,6,TREATED_BY,730
65,328,MANAGED_BY,730
65,6,MANAGED_BY,730
14,328,TREATED_BY,730
14,330,TARGETS,731
331,10,TREATED_BY,731
203,10,ALLEVIATES,731
65,10,ALLEVIATES,731
3,205,TRIGGERED_BY,733
3,10,TRIGGERED_BY,733
3,13,TRIGGERED_BY,733
337,10,ALLEVIATES,733
14,3,TARGETS,733
333,328,TRIGGERED_BY,734
333,9,TRIGGERED_BY,734
196,205,TRIGGERED_BY,735
196,10,TRIGGERED_BY,735
9,205,TRIGGERED_BY,735
23,10,ALLEVIATES,735
14,196,TARGETS,735
71,9,TRIGGERED_BY,739
71,336,TRIGGERED_BY,739
65,9,ALLEVIATES,740
14,333,TARGETS,740
65,9,HELPED_BY,741
97,9,TREATED_BY,741
233,9,WORSENED_BY,743
23,9,HELPED_BY,743
73,9,HELPED_BY,743
332,10,RELATED_TO,745
120,332,MANAGED_BY,745
333,10,RELATED_TO,746
97,10,TREATED_BY,746
65,333,MANAGED_BY,746
23,3,ALLEVIATES,748
77,3,ALLEVIATES,748
65,3,ALLEVIATES,748
14,3,TREATED_BY,748
203,10,HELPED_BY,749
14,333,TARGETS,751
97,328,TARGETS,751
10,336,RELATED_TO,752
9,285,TRIGGERED_BY,754
10,285,TRIGGERED_BY,754
13,285,TRIGGERED_BY,754
65,9,ALLEVIATES,754
97,10,TARGETS,754
8,328,TARGETS,755
23,328,ALLEVIATES,757
203,328,ALLEVIATES,757
14,328,TARGETS,757
8,10,TARGETS,760
23,10,ALLEVIATES,760
23,47,ALLEVIATES,760
332,47,RELATED_TO,760
10,47,RELATED_TO,761
13,50,RELATED_TO,761
210,10,HELPED_BY,761
210,328,HELPED_BY,761
334,196,WORSENED_BY,762
333,196,WORSENED_BY,762
69,196,MANAGED_BY,762
334,3,WORSENED_BY,763
333,27,WORSENED_BY,763
337,335,ALLEVIATES,763
8,47,TREATED_BY,763
23,3,HELPED_BY,764
101,10,HELPED_BY,764
333,322,WORSENED_BY,765
65,333,MANAGED_BY,765
20,336,TRIGGERED_BY,766
337,336,ALLEVIATES,766
10,328,RELATED_TO,767
65,10,MANAGED_BY,767
28,10,HELPED_BY,768
18,10,TREATED_BY,769
9,27,WORSENED_BY,770
10,26,RELATED_TO,770
8,9,TREATED_BY,770
23,10,HELPED_BY,770
65,20,ALLEVIATES,771
17,20,ALLEVIATES,771
338,339,TRIGGERED_BY,772
28,340,HELPED_BY,772
17,340,HELPED_BY,772
271,338,RELATED_TO,772
10,21,RELATED_TO,773
188,10,TREATED_BY,773
228,10,RELATED_TO,773
341,342,RELATED_TO,774
13,10,RELATED_TO,775
32,10,WORSENED_BY,775
111,10,HELPED_BY,775
343,344,RELATED_TO,776
117,343,RELATED_TO,776
9,21,RELATED_TO,777
28,9,ALLEVIATES,777
84,21,RELATED_TO,778
65,84,MANAGED_BY,778
17,2,TARGETS,779
18,271,TARGETS,779
15,10,TREATED_BY,780
15,13,TREATED_BY,780
30,10,HELPED_BY,780
30,13,HELPED_BY,780
336,10,TRIGGERED_BY,781
336,335,TRIGGERED_BY,781
337,338,RELATED_TO,781
338,10,WORSENED_BY,781
17,10,ALLEVIATES,781
14,10,TREATED_BY,781
340,10,RELATED_TO,781
341,10,RELATED_TO,781
342,59,WORSENED_BY,782
97,59,TREATED_BY,782
63,322,RELATED_TO,783
343,322,WORSENED_BY,783
65,63,MANAGED_BY,783
344,10,TRIGGERED_BY,783
345,10,TRIGGERED_BY,783
203,10,ALLEVIATES,783
18,10,TREATED_BY,783
63,320,RELATED_TO,784
63,347,RELATED_TO,784
348,320,RELATED_TO,784
348,347,RELATED_TO,784
63,29,RELATED_TO,785
348,63,RELATED_TO,785
20,3,TRIGGERED_BY,786
20,47,TRIGGERED_BY,786
47,9,RELATED_TO,786
92,9,ALLEVIATES,786
76,9,ALLEVIATES,786
349,9,ALLEVIATES,786
29,26,RELATED_TO,787
29,10,RELATED_TO,787
29,132,RELATED_TO,787
65,10,ALLEVIATES,787
65,132,ALLEVIATES,787
65,9,ALLEVIATES,789
350,29,WORSENED_BY,790
350,56,WORSENED_BY,790
350,27,WORSENED_BY,790
9,29,RELATED_TO,790
9,56,RELATED_TO,790
9,27,RELATED_TO,790
32,47,TRIGGERED_BY,791
82,10,HELPED_BY,791
82,47,HELPED_BY,791
8,10,TREATED_BY,791
184,336,MANAGED_BY,792
31,7,TREATED_BY,792
97,4,TREATED_BY,792
333,335,WORSENED_BY,793
18,47,HELPED_BY,793
23,203,MANAGED_BY,793
92,203,MANAGED_BY,793
14,32,TARGETS,794
65,352,HELPED_BY,795
14,352,TREATED_BY,795
120,32,RELATED_TO,796
354,9,HELPED_BY,799
8,9,TREATED_BY,799
65,333,MANAGED_BY,800
101,26,HELPED_BY,800
92,27,HELPED_BY,800
333,6,WORSENED_BY,801
65,333,MANAGED_BY,801
21,47,RELATED_TO,802
65,21,ALLEVIATES,802
355,21,ALLEVIATES,802
28,356,ALLEVIATES,803
45,356,ALLEVIATES,803
203,356,MANAGED_BY,803
124,335,TRIGGERED_BY,805
357,335,ALLEVIATES,805
10,335,RELATED_TO,805
4,335,RELATED_TO,805
48,335,RELATED_TO,805
8,335,TREATED_BY,805
17,335,ALLEVIATES,805
3,358,RELATED_TO,806
29,358,RELATED_TO,806
203,358,MANAGED_BY,807
333,9,WORSENED_BY,809
65,9,ALLEVIATES,809
3,10,RELATED_TO,809
3,13,RELATED_TO,809
101,9,ALLEVIATES,809
92,9,ALLEVIATES,809
45,9,ALLEVIATES,809
17,10,ALLEVIATES,809
17,13,ALLEVIATES,809
359,3,TREATED_BY,809
360,10,RELATED_TO,810
17,360,ALLEVIATES,810
8,360,TREATED_BY,810
17,10,ALLEVIATES,811
17,360,ALLEVIATES,811
37,20,RELATED_TO,811
37,59,RELATED_TO,811
333,335,WORSENED_BY,812
333,10,WORSENED_BY,812
333,6,WORSENED_BY,812
71,335,WORSENED_BY,812
71,10,WORSENED_BY,812
71,6,WORSENED_BY,812
361,10,TRIGGERED_BY,815
9,10,TRIGGERED_BY,815
8,10,TARGETS,815
113,6,RELATED_TO,817
113,102,RELATED_TO,817
113,132,RELATED_TO,817
69,6,ALLEVIATES,817
69,102,ALLEVIATES,817
69,132,ALLEVIATES,817
188,6,TARGETS,817
30,6,TARGETS,817
19,10,TRIGGERED_BY,818
337,9,ALLEVIATES,818
65,9,ALLEVIATES,818
65,19,ALLEVIATES,818
47,10,RELATED_TO,819
47,6,RELATED_TO,819
47,48,RELATED_TO,819
47,4,RELATED_TO,819
17,9,ALLEVIATES,819
363,362,TRIGGERED_BY,821
363,57,TRIGGERED_BY,821
362,4,RELATED_TO,821
362,48,RELATED_TO,821
362,27,RELATED_TO,821
333,6,TRIGGERED_BY,822
333,4,TRIGGERED_BY,822
333,27,TRIGGERED_BY,822
20,6,WORSENED_BY,822
20,4,WORSENED_BY,822
20,27,WORSENED_BY,822
8,6,TARGETS,822
8,4,TARGETS,822
335,9,RELATED_TO,823
335,10,RELATED_TO,823
8,9,TARGETS,823
8,10,TARGETS,823
17,9,ALLEVIATES,823
17,10,ALLEVIATES,823
20,47,TRIGGERED_BY,824
20,364,TRIGGERED_BY,824
17,364,ALLEVIATES,824
9,93,RELATED_TO,825
9,335,RELATED_TO,825
188,9,TARGETS,825
188,93,TARGETS,825
30,335,ALLEVIATES,825
353,93,RELATED_TO,825
9,365,TRIGGERED_BY,826
7,365,TRIGGERED_BY,826
32,365,TRIGGERED_BY,827
17,365,ALLEVIATES,827
18,365,TARGETS,827
20,6,TRIGGERED_BY,828
20,366,TRIGGERED_BY,828
20,3,TRIGGERED_BY,828
3,6,RELATED_TO,829
3,93,RELATED_TO,829
20,29,TRIGGERED_BY,830
336,29,RELATED_TO,830
367,29,RELATED_TO,830
23,10,HELPED_BY,831
65,9,HELPED_BY,831
10,335,RELATED_TO,831
93,10,RELATED_TO,831
10,59,RELATED_TO,832
96,6,TRIGGERED_BY,834
96,9,TRIGGERED_BY,834
334,3,WORSENED_BY,835
10,9,RELATED_TO,835
334,9,TRIGGERED_BY,836
65,9,ALLEVIATES,836
61,334,MANAGED_BY,836
334,27,TRIGGERED_BY,837
334,47,TRIGGERED_BY,837
334,84,WORSENED_BY,837
82,3,TARGETS,837
20,6,TRIGGERED_BY,838
333,6,TRIGGERED_BY,838
333,9,TRIGGERED_BY,838
23,6,ALLEVIATES,838
65,333,MANAGED_BY,838
334,10,TRIGGERED_BY,839
334,26,TRIGGERED_BY,839
69,10,TARGETS,839
69,334,TARGETS,839
20,48,TRIGGERED_BY,840
20,4,TRIGGERED_BY,840
20,27,TRIGGERED_BY,840
334,48,TRIGGERED_BY,840
334,368,TRIGGERED_BY,840
334,335,WORSENED_BY,841
333,335,WORSENED_BY,841
3,335,RELATED_TO,841
14,334,TARGETS,841
203,335,ALLEVIATES,841
3,6,RELATED_TO,842
65,3,ALLEVIATES,842
23,3,ALLEVIATES,842
77,3,ALLEVIATES,842
20,9,TRIGGERED_BY,843
9,75,RELATED_TO,843
9,122,RELATED_TO,843
52,9,ALLEVIATES,843
23,9,ALLEVIATES,843
337,9,ALLEVIATES,843
77,9,ALLEVIATES,843
13,75,RELATED_TO,843
10,9,RELATED_TO,843
8,10,TARGETS,844
65,9,ALLEVIATES,844
333,9,RELATED_TO,845
65,333,MANAGED_BY,845
336,335,RELATED_TO,847
336,47,RELATED_TO,847
14,335,TARGETS,847
3,10,RELATED_TO,849
197,3,ALLEVIATES,849
336,9,RELATED_TO,850
336,335,WORSENED_BY,851
370,369,TRIGGERED_BY,851
371,369,TRIGGERED_BY,851
8,369,TREATED_BY,851
333,335,WORSENED_BY,852
65,333,MANAGED_BY,852
66,333,MANAGED_BY,852
14,333,TREATED_BY,852
65,10,HELPED_BY,853
65,9,HELPED_BY,854
66,9,HELPED_BY,854
17,9,HELPED_BY,857
337,9,HELPED_BY,857
45,9,HELPED_BY,857
336,9,WORSENED_BY,857
336,372,WORSENED_BY,858
66,336,MANAGED_BY,858
188,372,TREATED_BY,858
30,372,HELPED_BY,858
66,335,MANAGED_BY,859
10,335,RELATED_TO,859
65,3,HELPED_BY,860
23,26,HELPED_BY,862
23,27,HELPED_BY,862
9,10,RELATED_TO,863
38,9,ALLEVIATES,863
28,9,ALLEVIATES,863
18,10,TREATED_BY,863
101,9,ALLEVIATES,864
45,9,ALLEVIATES,864
14,10,TREATED_BY,864
14,13,TREATED_BY,864
28,10,ALLEVIATES,865
45,10,ALLEVIATES,865
30,124,ALLEVIATES,865
11,10,TREATED_BY,866
77,3,ALLEVIATES,866
281,3,TREATED_BY,866
74,34,ALLEVIATES,869
17,34,ALLEVIATES,869
11,375,TREATED_BY,869
11,376,TREATED_BY,869
378,377,ALLEVIATES,870
379,377,ALLEVIATES,870
18,190,TREATED_BY,870
82,9,HELPED_BY,871
8,10,TREATED_BY,871
8,13,TREATED_BY,871
381,181,HELPED_BY,873
65,333,MANAGED_BY,874
158,6,TREATED_BY,874
97,6,TREATED_BY,874
120,333,MANAGED_BY,875
23,9,HELPED_BY,875
182,333,MANAGED_BY,875
18,367,TREATED_BY,876
17,9,HELPED_BY,876
65,19,MANAGED_BY,876
18,382,TREATED_BY,877
18,6,TREATED_BY,877
18,102,TREATED_BY,877
385,383,TRIGGERED_BY,878
23,383,HELPED_BY,878
209,383,HELPED_BY,878
227,60,MANAGED_BY,879
227,10,HELPED_BY,879
227,105,MANAGED_BY,879
361,7,TRIGGERED_BY,880
361,333,TRIGGERED_BY,880
31,7,TREATED_BY,880
17,3,ALLEVIATES,881
17,335,ALLEVIATES,881
382,335,WORSENED_BY,881
23,335,ALLEVIATES,882
65,333,MANAGED_BY,882
17,336,MANAGED_BY,886
17,10,ALLEVIATES,886
65,335,ALLEVIATES,887
337,335,ALLEVIATES,887
77,335,ALLEVIATES,890
387,10,WORSENED_BY,891
23,7,HELPED_BY,893
20,3,TRIGGERED_BY,894
65,3,MANAGED_BY,894
23,3,MANAGED_BY,894
8,3,TREATED_BY,894
9,10,WORSENED_BY,895
65,9,MANAGED_BY,895
14,10,TARGETS,895
337,10,ALLEVIATES,896
23,10,ALLEVIATES,896
337,47,ALLEVIATES,896
23,47,ALLEVIATES,896
7,9,RELATED_TO,900
7,10,RELATED_TO,900
7,13,RELATED_TO,900
65,7,MANAGED_BY,900
393,56,HELPED_BY,902
394,56,HELPED_BY,902
65,84,MANAGED_BY,903
79,392,MANAGED_BY,903
402,333,TARGETS,904
400,333,TARGETS,904
401,333,TARGETS,904
65,333,MANAGED_BY,904
61,333,MANAGED_BY,904
403,21,ALLEVIATES,905
61,21,ALLEVIATES,905
14,78,TARGETS,905
408,404,TARGETS,906
409,404,TARGETS,906
30,29,ALLEVIATES,906
92,29,ALLEVIATES,906
28,29,ALLEVIATES,906
65,10,ALLEVIATES,907
410,10,ALLEVIATES,907
411,10,ALLEVIATES,907
379,10,ALLEVIATES,907
14,234,TARGETS,908
69,21,ALLEVIATES,908
65,21,ALLEVIATES,908
14,13,TREATED_BY,909
91,13,TREATED_BY,909
120,10,ALLEVIATES,910
28,10,ALLEVIATES,910
45,10,ALLEVIATES,910
17,10,ALLEVIATES,910
333,335,WORSENED_BY,911
71,335,WORSENED_BY,911
14,71,TARGETS,911
97,333,TARGETS,911
203,335,ALLEVIATES,911
3,10,RELATED_TO,912
23,10,ALLEVIATES,912
92,10,ALLEVIATES,912
32,335,TRIGGERED_BY,914
20,335,TRIGGERED_BY,914
65,335,ALLEVIATES,914
23,335,ALLEVIATES,914
14,13,TREATED_BY,916
65,13,ALLEVIATES,916
9,78,RELATED_TO,917
13,4,RELATED_TO,918
196,4,RELATED_TO,918
65,196,ALLEVIATES,918
8,10,TREATED_BY,921
23,10,HELPED_BY,921
92,10,HELPED_BY,921
337,10,HELPED_BY,921
13,414,RELATED_TO,924
10,414,RELATED_TO,924
13,29,RELATED_TO,924
10,29,RELATED_TO,924
97,29,TARGETS,924
97,414,TARGETS,924
14,416,TARGETS,929
417,26,WORSENED_BY,930
417,29,WORSENED_BY,930
417,27,WORSENED_BY,930
65,418,MANAGED_BY,932
419,418,ISSUE,932
420,3,TRIGGERED_BY,933
20,3,TRIGGERED_BY,934
20,122,TRIGGERED_BY,934
20,6,TRIGGERED_BY,934
8,3,TARGETS,934
23,3,ALLEVIATES,934
10,22,RELATED_TO,935
9,22,RELATED_TO,935
8,22,TARGETS,935
238,22,ALLEVIATES,935
315,22,TARGETS,935
126,37,WORSENED_BY,936
203,124,MANAGED_BY,937
421,22,TRIGGERED_BY,938
28,22,ALLEVIATES,938
45,22,ALLEVIATES,938
17,22,ALLEVIATES,938
65,421,MANAGED_BY,938
65,283,MANAGED_BY,939
59,3,RELATED_TO,939
59,10,RELATED_TO,939
47,10,RELATED_TO,940
8,10,TARGETS,940
28,10,ALLEVIATES,940
45,10,ALLEVIATES,940
23,10,ALLEVIATES,940
333,335,WORSENED_BY,941
65,333,MANAGED_BY,941
158,333,TARGETS,941
17,10,ALLEVIATES,942
11,47,TREATED_BY,942
158,10,TARGETS,942
69,335,ALLEVIATES,943
69,10,ALLEVIATES,943
69,13,ALLEVIATES,943
65,6,ALLEVIATES,945
65,423,ALLEVIATES,945
15,6,TARGETS,945
425,59,ALLEVIATES,946
424,59,TRIGGERED_BY,946
146,340,TRIGGERED_BY,947
146,426,TRIGGERED_BY,947
427,102,WORSENED_BY,948
427,27,WORSENED_BY,948
428,427,RELATED_TO,948
315,47,TREATED_BY,949
315,10,TREATED_BY,949
334,54,WORSENED_BY,950
429,334,TRIGGERED_BY,950
127,334,TARGETS,950
14,3,TARGETS,951
14,335,TARGETS,951
333,6,WORSENED_BY,952
333,4,WORSENED_BY,952
65,6,ALLEVIATES,952
65,4,ALLEVIATES,952
97,3,TARGETS,952
14,9,TARGETS,953
14,10,TARGETS,953
337,9,ALLEVIATES,953
23,10,ALLEVIATES,953
333,65,MANAGED_BY,954
23,333,ALLEVIATES,954
20,3,TRIGGERED_BY,955
3,4,RELATED_TO,956
3,6,RELATED_TO,956
65,3,ALLEVIATES,956
32,6,TRIGGERED_BY,957
23,6,ALLEVIATES,957
8,10,TARGETS,957
333,47,WORSENED_BY,958
65,333,MANAGED_BY,958
14,336,TARGETS,963
203,27,ALLEVIATES,963
203,26,ALLEVIATES,963
101,10,ALLEVIATES,964
92,10,ALLEVIATES,964
45,10,ALLEVIATES,964
101,9,ALLEVIATES,964
92,9,ALLEVIATES,964
45,9,ALLEVIATES,964
69,10,ALLEVIATES,966
65,78,ALLEVIATES,969
17,9,ALLEVIATES,969
65,9,ALLEVIATES,969
65,21,ALLEVIATES,970
333,335,WORSENED_BY,971
333,6,WORSENED_BY,971
66,333,MANAGED_BY,971
65,333,MANAGED_BY,971
432,333,MANAGED_BY,971
3,26,RELATED_TO,972
3,335,RELATED_TO,972
8,3,TREATED_BY,972
433,3,TREATED_BY,972
23,3,ALLEVIATES,972
9,10,RELATED_TO,973
434,9,ALLEVIATES,973
435,9,ALLEVIATES,973
436,9,ALLEVIATES,973
432,9,ALLEVIATES,973
437,436,SUGGESTS_STRATEGY,974
438,436,SUGGESTS_STRATEGY,974
3,7,RELATED_TO,975
158,3,TARGETS,975
436,333,MANAGED_BY,977
333,26,WORSENED_BY,978
333,4,WORSENED_BY,978
65,335,ALLEVIATES,980
65,336,MANAGED_BY,981
17,196,ALLEVIATES,983
65,196,MANAGED_BY,983
18,10,TREATED_BY,984
17,10,TREATED_BY,984
17,72,ALLEVIATES,984
17,9,ALLEVIATES,985
17,10,ALLEVIATES,985
120,6,ALLEVIATES,987
120,102,ALLEVIATES,987
15,6,TREATED_BY,987
15,102,TREATED_BY,987
30,3,ALLEVIATES,990
18,3,TREATED_BY,990
20,3,TRIGGERED_BY,991
20,10,TRIGGERED_BY,991
334,335,WORSENED_BY,991
14,3,TARGETS,991
14,10,TARGETS,991
14,334,TARGETS,991
77,335,ALLEVIATES,991
23,10,ALLEVIATES,991
333,335,WORSENED_BY,992
23,335,ALLEVIATES,992
8,335,TARGETS,992
333,9,WORSENED_BY,993
23,9,ALLEVIATES,994
337,10,ALLEVIATES,994
23,203,RELATED_TO,995
353,122,WORSENED_BY,996
353,93,WORSENED_BY,996
8,353,TARGETS,996
23,22,ALLEVIATES,996
18,9,ALLEVIATES,997
65,9,ALLEVIATES,997
333,10,WORSENED_BY,998
20,9,TRIGGERED_BY,1000
430,322,ALLEVIATES,1001
429,322,TARGETS,1001
432,431,MANAGED_BY,1002
433,431,MANAGED_BY,1002
434,431,MANAGED_BY,1002
8,9,TREATED_BY,1002
158,333,MANAGED_BY,1003
65,333,MANAGED_BY,1003
15,10,TREATED_BY,1005
15,13,TREATED_BY,1005
436,10,TREATED_BY,1005
436,13,TREATED_BY,1005
16,10,TREATED_BY,1005
16,13,TREATED_BY,1005
434,336,MANAGED_BY,1006
14,336,TARGETS,1006
9,34,TRIGGERED_BY,1008
10,34,TRIGGERED_BY,1008
322,34,TRIGGERED_BY,1008
38,9,ALLEVIATES,1008
38,10,ALLEVIATES,1008
114,9,ALLEVIATES,1008
114,10,ALLEVIATES,1008
28,9,ALLEVIATES,1009
45,9,ALLEVIATES,1009
65,9,ALLEVIATES,1009
71,9,RELATED_TO,1009
303,206,WORSENED_BY,1010
303,297,WORSENED_BY,1010
437,206,ALLEVIATES,1010
437,297,ALLEVIATES,1010
333,438,WORSENED_BY,1011
333,6,WORSENED_BY,1011
333,93,WORSENED_BY,1011
65,333,MANAGED_BY,1011
359,10,TREATED_BY,1012
14,10,TREATED_BY,1013
203,10,HELPED_BY,1013
71,9,WORSENED_BY,1014
71,10,WORSENED_BY,1014
9,34,TRIGGERED_BY,1014
9,439,TRIGGERED_BY,1014
52,9,MANAGED_BY,1014
52,10,MANAGED_BY,1014
23,333,MANAGED_BY,1015
337,333,MANAGED_BY,1015
8,333,TREATED_BY,1015
20,3,TRIGGERED_BY,1016
14,3,TREATED_BY,1016
120,49,ALLEVIATES,1017
14,336,TARGETS,1021
65,336,MANAGED_BY,1021
8,440,TARGETS,1022
23,6,ALLEVIATES,1022
23,438,ALLEVIATES,1022
361,3,TRIGGERED_BY,1023
65,3,ALLEVIATES,1023
65,10,ALLEVIATES,1024
65,6,ALLEVIATES,1024
65,9,ALLEVIATES,1025
23,9,ALLEVIATES,1025
14,13,TARGETS,1026
14,4,TARGETS,1026
14,75,TARGETS,1026
65,438,ALLEVIATES,1029
8,13,TARGETS,1030
8,10,TARGETS,1030
23,13,ALLEVIATES,1030
23,10,ALLEVIATES,1030
32,13,TRIGGERED_BY,1030
32,10,TRIGGERED_BY,1030
101,10,HELPED_BY,1032
92,10,HELPED_BY,1032
77,10,HELPED_BY,1032
101,13,HELPED_BY,1032
92,13,HELPED_BY,1032
77,13,HELPED_BY,1032
101,302,HELPED_BY,1032
92,302,HELPED_BY,1032
77,302,HELPED_BY,1032
20,6,WORSENED_BY,1033
20,4,WORSENED_BY,1033
20,9,WORSENED_BY,1033
20,10,WORSENED_BY,1033
333,21,TRIGGERED_BY,1034
333,9,TRIGGERED_BY,1034
210,9,ALLEVIATES,1034
441,9,ALLEVIATES,1034
60,9,ALLEVIATES,1034
65,21,ALLEVIATES,1036
23,21,ALLEVIATES,1036
97,333,TARGETS,1036
9,6,WORSENED_BY,1037
9,4,WORSENED_BY,1037
65,9,ALLEVIATES,1037
14,6,TARGETS,1037
333,442,TRIGGERED_BY,1038
333,59,TRIGGERED_BY,1038
333,72,TRIGGERED_BY,1038
8,72,TARGETS,1038
23,72,ALLEVIATES,1038
92,72,ALLEVIATES,1038
337,72,ALLEVIATES,1038
443,59,TRIGGERED_BY,1040
443,10,TRIGGERED_BY,1040
8,10,TARGETS,1040
23,10,ALLEVIATES,1040
69,10,HELPED_BY,1041
69,438,HELPED_BY,1041
65,438,HELPED_BY,1042
65,71,MANAGED_BY,1042
52,444,HELPED_BY,1043
52,320,HELPED_BY,1043
52,445,HELPED_BY,1043
8,10,TREATED_BY,1044
447,10,TREATED_BY,1044
337,10,HELPED_BY,1044
446,10,WORSENED_BY,1044
446,13,WORSENED_BY,1044
23,9,HELPED_BY,1045
23,10,HELPED_BY,1045
65,9,HELPED_BY,1046
65,334,MANAGED_BY,1046
14,196,TREATED_BY,1050
20,3,TRIGGERED_BY,1051
65,438,ALLEVIATES,1051
448,435,WORSENED_BY,1052
8,449,TARGETS,1052
65,122,ALLEVIATES,1052
23,85,ALLEVIATES,1052
23,9,ALLEVIATES,1053
65,9,ALLEVIATES,1053
23,438,ALLEVIATES,1055
18,179,TARGETS,1055
17,10,ALLEVIATES,1056
38,9,ALLEVIATES,1056
452,10,TARGETS,1056
11,10,TARGETS,1057
11,453,TARGETS,1057
101,454,MANAGED_BY,1058
45,454,MANAGED_BY,1058
28,10,ALLEVIATES,1059
45,151,ALLEVIATES,1059
17,9,ALLEVIATES,1059
17,456,ALLEVIATES,1059
65,457,ALLEVIATES,1060
65,147,ALLEVIATES,1060
458,457,MANAGED_BY,1060
65,19,HELPED_BY,1061
97,438,TARGETS,1061
336,32,WORSENED_BY,1062
14,32,TREATED_BY,1062
52,9,HELPED_BY,1062
65,9,HELPED_BY,1063
23,10,HELPED_BY,1064
337,9,HELPED_BY,1064
65,333,MANAGED_BY,1064
65,3,HELPED_BY,1065
14,333,TARGETS,1067
23,9,HELPED_BY,1067
8,9,TARGETS,1067
8,438,TARGETS,1068
100,3,TARGETS,1069
336,9,WORSENED_BY,1069
100,3,TARGETS,1071
100,336,TARGETS,1071
65,438,MANAGED_BY,1071
38,10,ALLEVIATES,1072
23,10,ALLEVIATES,1072
28,9,ALLEVIATES,1074
45,9,ALLEVIATES,1074
209,9,ALLEVIATES,1076
65,9,ALLEVIATES,1076
17,9,ALLEVIATES,1077
14,9,TARGETS,1077
8,9,TARGETS,1077
